s_m,x_m,y_m,curvature_1_m,track_width_m,is_closed
25.1632844906282,17.5855526729219,3.4182851649202,-0.10958904109589,3,0
25.3225457848727,17.643921391787,3.27010753960086,-0.10958904109589,3,0
25.4818070791172,17.6996951646714,3.12093380784673,-0.10958904109589,3,0
25.6410683733617,17.7528570023438,2.97080940942155,-0.10958904109589,3,0
25.8003296676062,17.8033907111933,2.8197800736714,-0.10958904109589,3,0
25.9595909618507,17.8512808981627,2.66789180559497,-0.10958904109589,3,0
26.1188522560951,17.8965129754372,2.51519087183012,-0.10958904109589,3,0
26.2781135503396,17.9390731648877,2.3617237865605,-0.10958904109589,3,0
26.4373748445841,17.9789485022685,2.20753729734697,-0.10958904109589,3,0
26.5966361388286,18.0161268411653,2.05267837088777,-0.10958904109589,3,0
26.7558974330731,18.050596856696,1.89719417871205,-0.10958904109589,3,0
26.9151587273176,18.0823480489599,1.74113208281097,-0.10958904109589,3,0
27.074420021562,18.1113707462364,1.58453962121074,-0.10958904109589,3,0
27.2336813158065,18.1376561079306,1.42746449349211,-0.10958904109589,3,0
27.392942610051,18.1611961272668,1.2699545462606,-0.10958904109589,3,0
27.5522039042955,18.1819836337271,1.11205775857197,-0.10958904109589,3,0
27.71146519854,18.2000122952355,0.95382222731734,-0.10958904109589,3,0
27.8707264927844,18.2152766200872,0.795296152572381,-0.10958904109589,3,0
28.0299877870289,18.2277719586209,0.636527822915145,-0.10958904109589,3,0
28.1892490812734,18.2374945046355,0.477565600716862,-0.10958904109589,3,0
28.3485103755179,18.2444412965492,0.318457907410323,-0.10958904109589,3,0
28.5077716697624,18.2486102183021,0.159253208740211,-0.10958904109589,3,0
28.6670329640069,18.25,1.11749020422196e-15,-0.10958904109589,3,0
28.8262942582513,18.2486102183021,-0.159253208740213,-0.10958904109589,3,0
28.9855555524958,18.2444412965492,-0.318457907410321,-0.10958904109589,3,0
29.1448168467403,18.2374945046355,-0.47756560071686,-0.10958904109589,3,0
