s_m,x_m,y_m,curvature_1_m,track_width_m
236,187.62387756479129,1.5186700764961305,-0.11350748555341142,4.5
238,189.42063958424308,2.3857237617630296,-0.10635365636053674,4.5
240,191.36237610046638,2.8545040956927807,-0.058549674927942087,4.5
242,193.34757787288089,3.0934961296508079,-0.021784551307257118,4.5
244,195.34170801518928,3.2458305830726037,-0.018789868661657112,4.5
246,197.33991448403236,3.3231293053301663,-0.019255501478806895,4.5
248,199.33991254877984,3.3234378787842003,-7.714347432904592E-05,4.5
250,201.33991254877984,3.3234378787842034,-0.0059533305997150586,4.5
252,203.33954839751428,3.2996289504381715,-0.04357437803411926,4.5
254,205.32892867848909,3.1019143637586066,-0.049965378554388561,4.5
256,207.28861270389498,2.7067270557350849,-0.049966451705792662,4.5
258,209.19906213171203,2.1180151914236993,-0.049967165342642089,4.5
260,211.04122948788884,1.3416538356921675,-0.049967519418779263,4.5
262,212.7967475808222,0.38538648005015741,-0.049967513911388296,4.5
264,214.44811215537163,-0.74125198862046071,-0.049967148820785026,4.5
266,215.97885597425659,-2.0270301129598911,-0.044541652211401266,4.5
268,217.38953820322078,-3.4442990142794705,-0.0075626362379432426,4.5
270,218.77885494413874,-4.882978614956734,3.8857805861883447E-16,4.5
272,220.16817168505671,-6.3216582156339953,-5.4123372450481328E-15,4.5
274,221.55748842597464,-7.7603378163112584,6.3837823915953344E-16,4.5
276,222.94680516689257,-9.1990174169885179,5.1347814888918334E-15,4.5
278,224.33612190781054,-10.637697017665777,3.8857805861882845E-15,4.5
280,225.72543864872853,-12.076376618343044,0.00087166308917471466,4.5
282,227.1172589970773,-13.512629561913077,0.011080256646120662,4.5
284,228.54044542714632,-14.917574150409616,0.039989670696216825,4.5
286,230.07042132715293,-16.203583346001459,0.088087126472488148,4.5
288,231.79915442964563,-17.199923874805172,0.12670723438328707,4.5
290,233.72112072980013,-17.730672825144921,0.12160679852277824,4.5
292,235.71674497400375,-17.783003084608204,0.089498156801447293,4.5
294,237.69147255863388,-17.478967409300012,0.064046386788276677,4.5
296,239.61194766589779,-16.924977561198602,0.050432669946537174,4.5
298,241.46731382260427,-16.18026249454649,0.047170613660385233,4.5
300,243.24429027328938,-15.264074371895216,0.044408373313360616,4.5
302,244.93290070341502,-14.193955425440056,0.052220698323288038,4.5
304,246.50047799462214,-12.953858152740324,0.044711767215337629,4.5
306,247.95180523653323,-11.578007567910271,0.0046187749435622422,4.5
308,249.39048483721049,-10.188690826992303,-4.7184478546571214E-16,4.5
310,250.82916443788778,-8.7993740860743106,2.0816681711722502E-15,4.5
312,252.26784403856504,-7.4100573451563339,-0.0018057031234218308,4.5
314,253.71151381398181,-6.0259623374813991,-0.02326835528913777,4.5
316,255.21754004990441,-4.7109249297618963,-0.069003009926783931,4.5
318,256.8878490199221,-3.6170139840028392,-0.12691527345082376,4.5
320,258.7758065846138,-2.9788211899497208,-0.12252914611181742,4.5
322,260.76599257285829,-2.81738442518503,-0.068256655559092133,4.5
324,262.76213570632348,-2.9283678485346076,-0.040104601397519743,4.5
326,264.74317513062266,-3.1989491688420917,-0.043938264656401965,4.5
328,266.6928916772452,-3.6423750111611723,-0.010360630945256955,4.5
330,268.63348312979718,-4.1262188023605013,5.2735593669695715E-16,4.5
332,270.57407458234917,-4.6100625935598281,-2.0816681711722001E-16,4.5
